time_utc,wind_speed_ms,wind_dir_deg,hs_m,tp_s,mean_wave_period_s,mean_zerocrossing_period_s,mean_wave_dir_deg,windwave_hs_m,windwave_tp_s,windwave_dir_deg,swell_hs_m,swell_tp_s,swell_dir_deg,benjamin_feir_index
2025-11-21T09:00:00+00:00,5.313294,326.00003,0.8222696,6.515625,5.28125,3.3046875,299.50046,0.390629,2.7257297,313.25,0.72461337,6.0273438,295.50098,0.064208984
2025-11-21T10:00:00+00:00,5.5277147,323.0,0.8222696,6.7382812,5.1640625,3.2109375,299.87506,0.43945712,2.8331516,310.5,0.6953165,6.09375,295.6261,0.05126953
2025-11-21T11:00:00+00:00,5.7529163,320.2501,0.81933993,6.8164062,5.0390625,3.1269531,300.00272,0.49512118,3.0304172,308.25,0.65234774,6.1992188,295.25146,0.049560547
2025-11-21T12:00:00+00:00,5.9963903,317.75092,0.8173868,6.734375,4.90625,3.09375,299.87506,0.5332071,3.104636,305.875,0.61816806,6.2460938,295.37604,0.048828125
2025-11-21T13:00:00+00:00,5.8011293,315.75003,0.8076212,6.578125,4.8125,3.0371094,299.12708,0.515629,3.028464,306.25,0.62109774,6.0390625,294.00055,0.05859375
2025-11-21T14:00:00+00:00,5.6148453,313.7561,0.78711337,6.078125,4.765625,3.0273438,297.7537,0.4970743,3.0147922,304.875,0.61035556,5.9257812,292.8772,0.05810547
2025-11-21T15:00:00+00:00,5.435803,311.5,0.76172274,5.7734375,4.7226562,3.0078125,296.12677,0.4609415,2.9054172,303.0,0.60547274,5.7734375,292.00162,0.068847656
2025-11-21T16:00:00+00:00,5.060519,305.75684,0.7314493,5.5742188,4.6992188,3.0039062,294.1308,0.42383212,2.8116672,299.0,0.5957071,5.65625,291.62564,0.06713867
2025-11-21T17:00:00+00:00,4.746409,299.39685,0.703129,5.40625,4.6835938,3.0039062,292.00497,0.37695712,2.6769016,294.875,0.593754,5.4921875,290.75195,0.079589844
2025-11-21T18:00:00+00:00,4.5036783,292.13544,0.6826212,5.171875,4.6601562,3.0097656,289.75015,0.3408243,2.5479953,288.25,0.59180087,5.359375,290.25262,0.07910156
2025-11-21T19:00:00+00:00,4.57797,288.0011,0.6738321,4.9960938,4.609375,2.9902344,287.50082,0.33496493,2.526511,285.125,0.58496493,5.2929688,288.25058,0.080078125
2025-11-21T20:00:00+00:00,4.6822686,284.00897,0.6748087,4.8632812,4.5507812,2.9726562,284.63776,0.35351962,2.6085422,280.625,0.5751993,5.2851562,286.252,0.10058594
2025-11-21T21:00:00+00:00,4.807955,280.28546,0.6894571,4.7851562,4.5,2.9863281,280.64444,0.375004,2.7101047,276.625,0.578129,5.2539062,282.38464,0.10913086
2025-11-21T22:00:00+00:00,5.6368756,265.9978,0.74023837,4.7851562,4.3945312,2.9785156,274.5069,0.49609774,3.0714328,263.125,0.5488321,5.4726562,284.6296,0.12402344
2025-11-21T23:00:00+00:00,6.706614,255.89044,0.8544962,4.8046875,4.3046875,3.1191406,266.75238,0.70996493,3.6007297,256.125,0.47461337,5.8789062,293.8767,0.15649414
2025-11-22T00:00:00+00:00,7.9299564,248.7378,1.0371134,4.890625,4.3867188,3.3769531,260.25967,0.937504,4.008933,252.625,0.44336337,6.0703125,299.01056,0.2211914
2025-11-22T01:00:00+00:00,8.269491,238.78705,1.22559,5.2148438,4.6640625,3.7089844,255.8999,1.0927775,4.337058,246.875,0.5546915,5.9296875,294.12573,0.24707031
2025-11-22T02:00:00+00:00,8.832507,229.94928,1.4003947,5.5664062,4.953125,4.0,251.75815,1.2265666,4.620261,240.75,0.6748087,6.0546875,289.2522,0.24609375
2025-11-22T03:00:00+00:00,9.582621,222.25748,1.5800822,5.8007812,5.1992188,4.2246094,247.02533,1.359379,4.8311987,234.5,0.8046915,6.2460938,283.5027,0.28735352
2025-11-22T04:00:00+00:00,8.797372,234.11136,1.6962931,6.125,5.4804688,4.513672,245.52283,1.4541056,5.0616674,236.5,0.87305087,6.640625,273.87762,0.26342773
2025-11-22T05:00:00+00:00,8.4497385,247.64847,1.7490275,6.3710938,5.7382812,4.779297,246.94696,1.3271525,4.9972143,243.125,1.1386759,6.7460938,253.00183,0.2800293
2025-11-22T06:00:00+00:00,8.593474,261.41223,1.7929728,6.5546875,5.9492188,4.939453,249.38568,1.209965,4.932761,255.5,1.3232462,6.8007812,243.77264,0.28515625
2025-11-22T07:00:00+00:00,8.045848,262.95764,1.828129,6.9414062,6.1640625,5.0996094,251.37036,0.953129,4.303855,258.625,1.5605509,6.8554688,248.50354,0.23535156
2025-11-22T08:00:00+00:00,7.500046,264.625,1.85059,7.1171875,6.390625,5.2734375,252.50134,0.81933993,4.0284643,262.375,1.6582072,6.96875,249.87592,0.23876953
2025-11-22T09:00:00+00:00,6.9654164,266.6668,1.8642619,7.4179688,6.625,5.421875,253.4054,0.69433993,3.7726047,265.375,1.7304728,7.0820312,251.38797,0.20043945
2025-11-22T10:00:00+00:00,6.8815455,268.48492,1.8789103,7.625,6.828125,5.5722656,254.40836,0.6357462,3.6573703,267.25,1.7675822,7.2382812,252.6503,0.20458984
2025-11-22T11:00:00+00:00,6.7989073,270.4275,1.8935587,7.7304688,6.9882812,5.6777344,255.39795,0.60254306,3.5929172,269.75,1.7949259,7.3710938,253.62793,0.20874023
2025-11-22T12:00:00+00:00,6.7194805,272.39404,1.9023478,7.8007812,7.109375,5.751953,256.1917,0.5888712,3.5772922,270.5,1.8085978,7.484375,254.62708,0.21118164
2025-11-22T13:00:00+00:00,7.4887295,268.12653,1.9189494,7.8554688,7.1523438,5.7246094,256.76855,0.7294962,3.9405735,266.5,1.7753947,7.6914062,254.91711,0.20776367
2025-11-22T14:00:00+00:00,8.294557,264.87518,1.968754,7.9023438,7.0742188,5.486328,256.66992,0.9921915,4.4854956,262.625,1.6992228,7.9570312,254.60965,0.1977539
2025-11-22T15:00:00+00:00,9.113057,262.0196,2.060551,7.9257812,6.9023438,5.25,255.89966,1.4550822,5.460105,258.0,1.4589884,8.3359375,253.38684,0.18701172
2025-11-22T16:00:00+00:00,8.483402,254.00049,2.1269572,7.9140625,6.8398438,5.2734375,253.8771,1.3027384,4.8448706,252.5,1.6796916,8.0390625,254.90067,0.18847656
2025-11-22T17:00:00+00:00,8.034674,245.0,2.125004,7.875,6.8710938,5.421875,251.63806,1.140629,4.555808,245.25,1.7919962,7.8085938,254.51569,0.19628906
2025-11-22T18:00:00+00:00,7.819965,235.125,2.093754,7.8164062,6.8828125,5.5390625,249.37918,0.9921915,4.2979956,236.125,1.8447306,7.6289062,253.46017,0.20288086
2025-11-22T19:00:00+00:00,8.091124,226.00098,2.0683634,7.7460938,6.8398438,5.533203,246.88281,1.0078166,4.383933,227.625,1.8056681,7.609375,253.1272,0.2043457
2025-11-22T20:00:00+00:00,8.553336,217.75049,2.0683634,7.6835938,6.7578125,5.4335938,243.63635,1.1230509,4.6261206,221.375,1.7382853,7.6484375,253.3128,0.20263672
2025-11-22T21:00:00+00:00,9.176416,210.37503,2.109379,7.6367188,6.6757812,5.3203125,239.7915,1.390629,5.223777,218.0,1.584965,7.7929688,257.25043,0.20141602
2025-11-22T22:00:00+00:00,9.706481,212.50034,2.1933634,7.6132812,6.640625,5.2773438,236.12558,1.6543009,5.630027,219.0,1.4404337,7.96875,260.00952,0.20532227
2025-11-22T23:00:00+00:00,10.249623,214.38501,2.3144572,7.6289062,6.671875,5.3183594,233.38751,1.8964884,5.926902,220.375,1.3261759,8.1953125,261.75757,0.21655273
2025-11-23T00:00:00+00:00,10.80524,216.12506,2.4550822,7.671875,6.75,5.3984375,231.0242,2.1660197,6.2628393,222.5,1.1552775,8.453125,264.37933,0.23217773
